Municipio Productor,Departamento,Recurso Natural,Nombre Del Proyecto,Año Produccion,Trimestre,Unidad Medida,Tipo Contraprestacion,Valor Contraprestacion ,Cantidad Producción
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,4047,83
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,521,13
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,7087,171
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,924,15
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,189,4
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,6604,139
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,4928230,92203
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,1159,30
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,7982,174
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,943,16
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,6342,141
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2019,Trimestre 3,GRAMOS,REGALIA,125174,2382
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2020,Trimestre 3,GRAMOS,REGALIA,236945,3010
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,9910,160
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,7084,152
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,8037,179
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,32917,530
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,234,6
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,33242,691
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,6276,134
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2014,Trimestre 4,GRAMOS,REGALIA,456,13
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,21966,482
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,8954,189
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2019,Trimestre 4,GRAMOS,REGALIA,181828,2941
San Antero,Cordoba,ORO,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,983384,312
San Carlos - Cordoba,Cordoba,GRAVAs DE RIO,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,773952,4757
San Carlos - Cordoba,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 1,METROS CUBICOS,REGALIA,7003571,38584
San Carlos - Cordoba,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,1337643,7199
San Carlos - Cordoba,Cordoba,GRAVAS,PRODUCTORES,2016,Trimestre 3,METROS CUBICOS,REGALIA,275052,1528
San Carlos - Cordoba,Cordoba,GRAVAS,PRODUCTORES,2017,Trimestre 3,METROS CUBICOS,REGALIA,3815147,21020
San Carlos - Cordoba,Cordoba,GRAVAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,23,0
San Carlos - Cordoba,Cordoba,GRAVAS,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,1321326,7280
San Carlos - Cordoba,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,405831,2065
San Carlos - Cordoba,Cordoba,GRAVAS,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,70000,359
San Carlos - Cordoba,Cordoba,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,10452243,2951
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 1,LIBRAS,REGALIA,2219064825,2863041
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 1,LIBRAS,COMPENSACION,1587468889,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 1,LIBRAS,REGALIA,4086919299,7173435
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 1,LIBRAS,COMPENSACION,3503073685,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 1,LIBRAS,REGALIA,695885304,1414653
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 1,LIBRAS,COMPENSACION,596473118,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 1,LIBRAS,REGALIA,1118794940,1762926
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 1,LIBRAS,COMPENSACION,958967091,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 1,LIBRAS,REGALIA,156720912,424370
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 1,LIBRAS,COMPENSACION,134332210,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 1,LIBRAS,REGALIA,1290931583,2122733
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 1,LIBRAS,COMPENSACION,1106512785,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 1,LIBRAS,REGALIA,274065348,392676
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 1,LIBRAS,COMPENSACION,234913155,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 1,LIBRAS,REGALIA,1607170471,2268408
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 1,LIBRAS,COMPENSACION,1377574689,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 1,LIBRAS,REGALIA,836487353,679236
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 1,LIBRAS,COMPENSACION,716989160,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 2,LIBRAS,REGALIA,2220822369,3607063
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 2,LIBRAS,COMPENSACION,1586588363,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 2,LIBRAS,REGALIA,2281603900,4477945
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 2,LIBRAS,COMPENSACION,1955660486,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 2,LIBRAS,REGALIA,1202114597,1917957
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 2,LIBRAS,COMPENSACION,1030383940,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 2,LIBRAS,REGALIA,674008413,1518645
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 2,LIBRAS,COMPENSACION,577721497,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 2,LIBRAS,REGALIA,88664802,189862
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 2,LIBRAS,COMPENSACION,75998402,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 2,LIBRAS,REGALIA,394150424,725815
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 2,LIBRAS,COMPENSACION,337843221,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 2,LIBRAS,REGALIA,398654795,479207
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 2,LIBRAS,COMPENSACION,341704110,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 2,LIBRAS,REGALIA,11342139597,14437521
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 2,LIBRAS,COMPENSACION,9721833941,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 2,LIBRAS,REGALIA,361881516,356446
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 2,LIBRAS,COMPENSACION,310184157,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 3,LIBRAS,REGALIA,4440616651,7601100
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 3,LIBRAS,COMPENSACION,3172087004,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 3,LIBRAS,REGALIA,550831495,1354669
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 3,LIBRAS,COMPENSACION,472141282,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 3,LIBRAS,REGALIA,2092570910,3146276
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 3,LIBRAS,COMPENSACION,1793632208,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 3,LIBRAS,REGALIA,1324857635,2229545
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 3,LIBRAS,COMPENSACION,1135592259,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 3,LIBRAS,REGALIA,273316294,690265
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 3,LIBRAS,COMPENSACION,234271109,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 3,LIBRAS,REGALIA,217808059,488758
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 3,LIBRAS,COMPENSACION,186692622,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 3,LIBRAS,REGALIA,404156868,425340
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 3,LIBRAS,COMPENSACION,346420172,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 3,LIBRAS,REGALIA,357591501,416206
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 3,LIBRAS,COMPENSACION,306507001,0
San Jose de Ure,Cordoba,NIQUEL,CERRO MATOSO S.A.,2020,Trimestre 3,LIBRAS,REGALIA,2270609338,2202065
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 3,LIBRAS,COMPENSACION,1946236576,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 4,LIBRAS,REGALIA,3775204187,3607063
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 4,LIBRAS,COMPENSACION,3235891434,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 4,LIBRAS,REGALIA,601398228,1333283
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 4,LIBRAS,COMPENSACION,515484195,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 4,LIBRAS,REGALIA,1472472542,2336834
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 4,LIBRAS,COMPENSACION,1262119322,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 4,LIBRAS,REGALIA,431754249,926688
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 4,LIBRAS,COMPENSACION,370075027,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 4,LIBRAS,REGALIA,1110128471,2200634
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 4,LIBRAS,COMPENSACION,951538689,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 4,LIBRAS,REGALIA,192718106,290409
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 4,LIBRAS,COMPENSACION,165186949,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 4,LIBRAS,REGALIA,1010988682,1192093
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 4,LIBRAS,COMPENSACION,866561647,0
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 4,LIBRAS,REGALIA,1720092660,1390725
San Jose de Ure,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 4,LIBRAS,COMPENSACION,1474365138,0
San Jose de Ure,Cordoba,DIABASA,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,7600058,32500
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,4339505,1213
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,6205837,1740
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,33809272,8224
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,30112501,9749
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,27658085,7463
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,6708494,1859
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,25684888,6109
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,22117007,5361
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,20339910,4808
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2020,Trimestre 1,GRAMOS,REGALIA,58238032,12176
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,3572416,1169
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,18847744,4678
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,9399923,2453
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,7975402,2056
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2019,Trimestre 2,GRAMOS,REGALIA,52462247,12409
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2020,Trimestre 2,GRAMOS,REGALIA,258160070,40681
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,16356410,5263
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,4651371,1183
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,250708,69
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,32514481,10236
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,35805859,8794
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,5029590,1563
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,9473171,2315
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2020,Trimestre 3,GRAMOS,REGALIA,739937079,101643
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,2632813,741
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,19476645,4888
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,61571769,17532
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,3519485,921
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,119908171,31260
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,7319445,2170
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,13498891,3388
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,38392938,9695
San Jose de Ure,Cordoba,ORO,PRODUCTORES,2019,Trimestre 4,GRAMOS,REGALIA,105913347,20084
San Jose de Ure,Cordoba,PLATA,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,34223,811
San Jose de Ure,Cordoba,PLATA,PRODUCTORES,2020,Trimestre 1,GRAMOS,REGALIA,18059,401
San Jose de Ure,Cordoba,PLATA,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,5579,134
San Jose de Ure,Cordoba,PLATA,PRODUCTORES,2020,Trimestre 3,GRAMOS,REGALIA,50889,599
San Jose de Ure,Cordoba,PLATA,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,9433,156
San Pelayo,Cordoba,ARENAS,PRODUCTORES,2019,Trimestre 1,METROS CUBICOS,REGALIA,93792,450
San Pelayo,Cordoba,ARENAS,PRODUCTORES,2019,Trimestre 3,METROS CUBICOS,REGALIA,123393,600
San Pelayo,Cordoba,ARENAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,51366,240
San Pelayo,Cordoba,GRAVAS,PRODUCTORES,2019,Trimestre 1,METROS CUBICOS,REGALIA,62527,300
San Pelayo,Cordoba,GRAVAS,PRODUCTORES,2019,Trimestre 3,METROS CUBICOS,REGALIA,117224,570
San Pelayo,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,25684,120
Tierralta,Cordoba,ARENAS,PRODUCTORES,2016,Trimestre 2,METROS CUBICOS,REGALIA,848488,4275
Tierralta,Cordoba,ARENAS,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,32660,330
Tierralta,Cordoba,ARENA DE CANTERA,PRODUCTORES,2014,Trimestre 1,METROS CUBICOS,REGALIA,35607,350
Tierralta,Cordoba,ARENA DE CANTERA,PRODUCTORES,2015,Trimestre 1,METROS CUBICOS,REGALIA,27980,275
Tierralta,Cordoba,ARENA DE CANTERA,PRODUCTORES,2013,Trimestre 2,METROS CUBICOS,REGALIA,27217,275
Tierralta,Cordoba,ARENA DE CANTERA,PRODUCTORES,2014,Trimestre 2,METROS CUBICOS,REGALIA,30530,300
Tierralta,Cordoba,ARENA DE CANTERA,PRODUCTORES,2015,Trimestre 2,METROS CUBICOS,REGALIA,66915,350
Tierralta,Cordoba,ARENA DE CANTERA,PRODUCTORES,2016,Trimestre 2,METROS CUBICOS,REGALIA,72651,380
Tierralta,Cordoba,ARENA DE CANTERA,PRODUCTORES,2013,Trimestre 3,METROS CUBICOS,REGALIA,29691,300
Tierralta,Cordoba,ARENA DE CANTERA,PRODUCTORES,2014,Trimestre 3,METROS CUBICOS,REGALIA,32561,320
Tierralta,Cordoba,ARENA DE CANTERA,PRODUCTORES,2015,Trimestre 3,METROS CUBICOS,REGALIA,43974,230
Tierralta,Cordoba,ARENA DE CANTERA,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,42161,426
Tierralta,Cordoba,ARENA DE CANTERA,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,30530,300
Tierralta,Cordoba,ARENA DE CANTERA,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,22940,120
Tierralta,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2014,Trimestre 1,METROS CUBICOS,REGALIA,17498,150
Tierralta,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2015,Trimestre 1,METROS CUBICOS,REGALIA,9336,80
Tierralta,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2014,Trimestre 2,METROS CUBICOS,REGALIA,12830,110
Tierralta,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2015,Trimestre 2,METROS CUBICOS,REGALIA,16143,95
Tierralta,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2016,Trimestre 2,METROS CUBICOS,REGALIA,122344,720
Tierralta,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2014,Trimestre 3,METROS CUBICOS,REGALIA,13997,120
Tierralta,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2015,Trimestre 3,METROS CUBICOS,REGALIA,23786,140
Tierralta,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,9335,80
Tierralta,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,11893,70
Tierralta,Cordoba,GRAVAs DE RIO,PRODUCTORES,2016,Trimestre 1,METROS CUBICOS,REGALIA,5105245,31388
Tierralta,Cordoba,GRAVAs DE RIO,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,16450387,99838
Tierralta,Cordoba,RECEBO,PRODUCTORES,2018,Trimestre 1,METROS CUBICOS,REGALIA,550000,6500
Tierralta,Cordoba,RECEBO,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,1273634,14761
Tierralta,Cordoba,RECEBO,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,1228066,14155
Tierralta,Cordoba,GRAVAS,PRODUCTORES,2016,Trimestre 2,METROS CUBICOS,REGALIA,1259394,7163
Tierralta,Cordoba,GRAVAS,PRODUCTORES,2016,Trimestre 3,METROS CUBICOS,REGALIA,790773,4393
Tierralta,Cordoba,GRAVAS,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,42207,372
Tierralta,Cordoba,GRAVAS,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,3449,0
Tierralta,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,5494000,29565
Valencia,Cordoba,ARENAS SILICEAS,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,170682,834
Valencia,Cordoba,ARENAS,PRODUCTORES,2017,Trimestre 1,METROS CUBICOS,REGALIA,5634836,29431
Valencia,Cordoba,ARENAS,PRODUCTORES,2020,Trimestre 1,METROS CUBICOS,REGALIA,16119,75
Valencia,Cordoba,ARENAS,PRODUCTORES,2017,Trimestre 2,METROS CUBICOS,REGALIA,2005000,10385
Valencia,Cordoba,ARENAS,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,79839,406
Valencia,Cordoba,ARENAS,PRODUCTORES,2020,Trimestre 2,METROS CUBICOS,REGALIA,70569,330
Valencia,Cordoba,ARENAS,PRODUCTORES,2017,Trimestre 3,METROS CUBICOS,REGALIA,86271,450
Valencia,Cordoba,ARENAS,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,10428028,62303
Valencia,Cordoba,ARENAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,1572442,9311
Valencia,Cordoba,ARENAS,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,1023500,5072
Valencia,Cordoba,GRAVAS,PRODUCTORES,2019,Trimestre 1,METROS CUBICOS,REGALIA,1066867,5742
Valencia,Cordoba,GRAVAS,PRODUCTORES,2020,Trimestre 1,METROS CUBICOS,REGALIA,148719,736
Valencia,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,124858,672
Valencia,Cordoba,GRAVAS,PRODUCTORES,2019,Trimestre 2,METROS CUBICOS,REGALIA,161228,840
Valencia,Cordoba,GRAVAS,PRODUCTORES,2020,Trimestre 2,METROS CUBICOS,REGALIA,349875,1730
Valencia,Cordoba,GRAVAS,PRODUCTORES,2019,Trimestre 3,METROS CUBICOS,REGALIA,750808,3208
Valencia,Cordoba,GRAVAS,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,2138792,12318
Valencia,Cordoba,GRAVAS,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,10233853,62303
Valencia,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,2986250,16072
Valencia,Cordoba,GRAVAS,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,257915,1340
Agua de Dios,Cundinamarca,ARCILLA,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,2614714,15535
Agua de Dios,Cundinamarca,ARCILLA,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,2404511,16450
Agua de Dios,Cundinamarca,ARCILLA,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,1103361,7300
Agua de Dios,Cundinamarca,ARCILLAS MISCELANEAS,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,1136356,8250
Agua de Dios,Cundinamarca,ARCILLAS MISCELANEAS,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,1301002,8900
Agua de Dios,Cundinamarca,ARCILLAS MISCELANEAS,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,1808098,10494
Agua de Dios,Cundinamarca,ARCILLAS MISCELANEAS,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,558847,3132
Agua de Dios,Cundinamarca,ARCILLAS MISCELANEAS,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,1299850,8600
Agua de Dios,Cundinamarca,ARCILLAS MISCELANEAS,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,1353231,7854
Agua de Dios,Cundinamarca,ARCILLAS MISCELANEAS,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,1291128,7236
Agua de Dios,Cundinamarca,ARCILLAS MISCELANEAS,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,581509,3114
Agua de Dios,Cundinamarca,ARCILLAS MISCELANEAS,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,1320034,7398
Agua de Dios,Cundinamarca,ARCILLAS MISCELANEAS,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,1136356,8250
Agua de Dios,Cundinamarca,ARCILLAS MISCELANEAS,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,2411640,16500
Agua de Dios,Cundinamarca,ARCILLAS MISCELANEAS,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,1330079,8800
